InsertTime,FileName,TableName,Biome,SiteType,SiteNumber,PatchNumber,PatchTreatment,Date,Sampling Time (hh:mm),chamber vol (L),Ammonium (ug N/L),Comments,v1
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,5,NA,6/02/2014 0:00,14:36:00,9.9,5.87,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,5,NA,6/02/2014 0:00,14:46:00,9.9,1.98,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,6,NA,6/02/2014 0:00,14:08:00,10.5,28.78,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,6,NA,6/02/2014 0:00,14:12:00,10.5,42.16,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,6,NA,6/02/2014 0:00,14:18:00,10.5,18.78,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,6,NA,6/02/2014 0:00,14:28:00,10.5,4.55,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,6,NA,6/02/2014 0:00,14:38:00,10.5,1.72,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,6,NA,6/02/2014 0:00,14:48:00,10.5,2.11,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,7,NA,6/02/2014 0:00,14:09:00,10,91.88,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,7,NA,6/02/2014 0:00,14:13:00,10,18.18,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,7,NA,6/02/2014 0:00,14:19:00,10,15.86,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,7,NA,6/02/2014 0:00,14:29:00,10,2.57,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,7,NA,6/02/2014 0:00,14:39:00,10,1.29,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,7,NA,6/02/2014 0:00,14:49:00,10,0.51,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,8,NA,6/02/2014 0:00,14:10:00,10.2,64.34,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,8,NA,6/02/2014 0:00,14:14:00,10.2,79.08,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,8,NA,6/02/2014 0:00,14:20:00,10.2,57.33,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,8,NA,6/02/2014 0:00,14:30:00,10.2,51.38,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,8,NA,6/02/2014 0:00,14:40:00,10.2,57.03,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,8,NA,6/02/2014 0:00,14:50:00,10.2,65,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,9,NA,6/02/2014 0:00,16:18:00,10.3,115.97,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,9,NA,6/02/2014 0:00,16:22:00,10.3,122.73,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,9,NA,6/02/2014 0:00,16:28:00,10.3,114.63,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,9,NA,6/02/2014 0:00,16:38:00,10.3,122.79,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,9,NA,6/02/2014 0:00,16:48:00,10.3,128.43,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,9,NA,6/02/2014 0:00,16:58:00,10.3,133.14,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,10,NA,6/02/2014 0:00,16:21:00,9.8,129.73,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,10,NA,6/02/2014 0:00,16:25:00,9.8,123.49,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,10,NA,6/02/2014 0:00,16:31:00,9.8,266.73,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,10,NA,6/02/2014 0:00,16:41:00,9.8,114.33,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,10,NA,6/02/2014 0:00,16:51:00,9.8,162.22,,
9/05/2014 14:10,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,4,10,NA,6/02/2014 0:00,17:01:00,9.8,129.8,,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,In,3/04/2013 0:00,11:34:00,10.02,28,E1_X1_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,In,3/04/2013 0:00,11:37:00,10.02,33,E1_X1_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,In,3/04/2013 0:00,11:43:00,10.02,29,E1_X1_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,In,3/04/2013 0:00,11:53:00,10.02,27,E1_X1_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,In,3/04/2013 0:00,12:13:00,10.02,19,E1_X1_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,NA,3/14/2014 12:00:00 AM,10:40:00,10,39,E1_X1_1min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,NA,3/14/2014 12:00:00 AM,10:43:00,10,28,E1_X1_4min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,NA,3/14/2014 12:00:00 AM,10:49:00,10,28,E1_X1_10min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,NA,3/14/2014 12:00:00 AM,10:59:00,10,24,E1_X1_20min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,NA,3/14/2014 12:00:00 AM,11:09:00,10,26,E1_X1_30min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,NA,3/14/2014 12:00:00 AM,11:19:00,10,21,E1_X1_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,Out,3/04/2013 0:00,11:35:00,10.05,36,E1_X1_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,Out,3/04/2013 0:00,11:38:00,10.05,30,E1_X1_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,Out,3/04/2013 0:00,11:44:00,10.05,41,E1_X1_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,Out,3/04/2013 0:00,11:54:00,10.05,28,E1_X1_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,1,Out,3/04/2013 0:00,12:14:00,10.05,26,E1_X1_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,In,3/04/2013 0:00,11:36:00,9.92,37,E1_X2_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,In,3/04/2013 0:00,11:39:00,9.92,34,E1_X2_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,In,3/04/2013 0:00,11:45:00,9.92,36,E1_X2_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,In,3/04/2013 0:00,11:55:00,9.92,34,E1_X2_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,In,3/04/2013 0:00,12:15:00,9.92,31,E1_X2_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,NA,3/14/2014 12:00:00 AM,10:41:00,10,35,E1_X2_1min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,NA,3/14/2014 12:00:00 AM,10:44:00,10,34,E1_X2_4min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,NA,3/14/2014 12:00:00 AM,10:50:00,10,32,E1_X2_10min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,NA,3/14/2014 12:00:00 AM,11:00:00,10,28,E1_X2_20min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,NA,3/14/2014 12:00:00 AM,11:10:00,10,27,E1_X2_30min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,NA,3/14/2014 12:00:00 AM,11:20:00,10,28,E1_X2_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,Out,3/04/2013 0:00,11:41:00,9.93,34,E1_X2_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,Out,3/04/2013 0:00,11:44:00,9.93,35,E1_X2_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,Out,3/04/2013 0:00,11:50:00,9.93,36,E1_X2_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,Out,3/04/2013 0:00,12:00:00,9.93,37,E1_X2_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,2,Out,3/04/2013 0:00,12:20:00,9.93,30,E1_X2_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,In,3/04/2013 0:00,11:42:00,9.94,38,E1_X3_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,In,3/04/2013 0:00,11:45:00,9.94,35,E1_X3_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,In,3/04/2013 0:00,11:51:00,9.94,35,E1_X3_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,In,3/04/2013 0:00,12:01:00,9.94,36,E1_X3_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,In,3/04/2013 0:00,12:21:00,9.94,28,E1_X3_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,NA,3/14/2014 12:00:00 AM,10:42:00,9.96,29,E1_X3_1min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,NA,3/14/2014 12:00:00 AM,10:45:00,9.96,30,E1_X3_4min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,NA,3/14/2014 12:00:00 AM,10:51:00,9.96,27,E1_X3_10min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,NA,3/14/2014 12:00:00 AM,11:01:00,9.96,25,E1_X3_20min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,NA,3/14/2014 12:00:00 AM,11:11:00,9.96,26,E1_X3_30min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,NA,3/14/2014 12:00:00 AM,11:21:00,9.96,23,E1_X3_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,Out,3/04/2013 0:00,11:43:00,10.07,28,E1_X3_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,Out,3/04/2013 0:00,11:46:00,10.07,25,E1_X3_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,Out,3/04/2013 0:00,11:52:00,10.07,31,E1_X3_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,Out,3/04/2013 0:00,12:02:00,10.07,20,E1_X3_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,3,Out,3/04/2013 0:00,12:22:00,10.07,32,E1_X3_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,In,3/04/2013 0:00,14:29:00,10.09,32,E1_X4_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,In,3/04/2013 0:00,14:32:00,10.09,30,E1_X4_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,In,3/04/2013 0:00,14:38:00,10.09,30,E1_X4_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,In,3/04/2013 0:00,14:48:00,10.09,28,E1_X4_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,In,3/04/2013 0:00,15:08:00,10.09,22,E1_X4_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,NA,3/14/2014 12:00:00 AM,10:46:00,9.8,43,E1_X4_1min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,NA,3/14/2014 12:00:00 AM,10:49:00,9.8,39,E1_X4_4min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,NA,3/14/2014 12:00:00 AM,10:55:00,9.8,38,E1_X4_10min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,NA,3/14/2014 12:00:00 AM,11:05:00,9.8,38,E1_X4_20min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,NA,3/14/2014 12:00:00 AM,11:15:00,9.8,36,E1_X4_30min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,NA,3/14/2014 12:00:00 AM,11:25:00,9.8,35,E1_X4_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,Out,3/04/2013 0:00,14:30:00,10.18,37,E1_X4_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,Out,3/04/2013 0:00,14:33:00,10.18,32,E1_X4_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,Out,3/04/2013 0:00,14:39:00,10.18,29,E1_X4_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,Out,3/04/2013 0:00,14:49:00,10.18,-9999,E1_X4_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,4,Out,3/04/2013 0:00,15:09:00,10.18,27,E1_X4_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,In,3/04/2013 0:00,14:31:00,10.19,36,E1_X5_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,In,3/04/2013 0:00,14:34:00,10.19,55,E1_X5_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,In,3/04/2013 0:00,14:40:00,10.19,31,E1_X5_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,In,3/04/2013 0:00,14:50:00,10.19,30,E1_X5_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,In,3/04/2013 0:00,15:10:00,10.19,22,E1_X5_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,NA,3/14/2014 12:00:00 AM,10:47:00,9.9,26,E1_X5_1min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,NA,3/14/2014 12:00:00 AM,10:50:00,9.9,27,E1_X5_4min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,NA,3/14/2014 12:00:00 AM,10:56:00,9.9,27,E1_X5_10min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,NA,3/14/2014 12:00:00 AM,11:06:00,9.9,23,E1_X5_20min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,NA,3/14/2014 12:00:00 AM,11:16:00,9.9,17,E1_X5_30min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,NA,3/14/2014 12:00:00 AM,11:26:00,9.9,27,E1_X5_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,Out,3/04/2013 0:00,14:37:00,10.02,35,E1_X5_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,Out,3/04/2013 0:00,14:40:00,10.02,27,E1_X5_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,Out,3/04/2013 0:00,14:46:00,10.02,30,E1_X5_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,Out,3/04/2013 0:00,14:56:00,10.02,19,E1_X5_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,5,Out,3/04/2013 0:00,15:16:00,10.02,22,E1_X5_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,In,3/04/2013 0:00,14:38:00,10.01,29,E1_X6_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,In,3/04/2013 0:00,14:41:00,10.01,29,E1_X6_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,In,3/04/2013 0:00,14:47:00,10.01,30,E1_X6_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,In,3/04/2013 0:00,14:57:00,10.01,24,E1_X6_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,In,3/04/2013 0:00,15:17:00,10.01,24,E1_X6_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,NA,3/14/2014 12:00:00 AM,12:55:00,9.65,28,E1_X6_1min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,NA,3/14/2014 12:00:00 AM,12:58:00,9.65,24,E1_X6_4min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,NA,3/14/2014 12:00:00 AM,13:04:00,9.65,24,E1_X6_10min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,NA,3/14/2014 12:00:00 AM,13:14:00,9.65,22,E1_X6_20min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,NA,3/14/2014 12:00:00 AM,13:24:00,9.65,18,E1_X6_30min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,NA,3/14/2014 12:00:00 AM,13:34:00,9.65,11,E1_X6_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,Out,3/04/2013 0:00,14:39:00,10,31,E1_X6_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,Out,3/04/2013 0:00,14:42:00,10,25,E1_X6_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,Out,3/04/2013 0:00,14:48:00,10,26,E1_X6_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,Out,3/04/2013 0:00,14:58:00,10,22,E1_X6_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,6,Out,3/04/2013 0:00,15:18:00,10,20,E1_X6_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,In,3/04/2013 0:00,17:36:00,10,27,E1_X7_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,In,3/04/2013 0:00,17:39:00,10,25,E1_X7_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,In,3/04/2013 0:00,17:45:00,10,22,E1_X7_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,In,3/04/2013 0:00,17:55:00,10,17,E1_X7_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,In,3/04/2013 0:00,18:15:00,10,20,E1_X7_IN_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,NA,3/14/2014 12:00:00 AM,12:56:00,9.93,26,E1_X7_1min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,NA,3/14/2014 12:00:00 AM,12:59:00,9.93,24,E1_X7_4min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,NA,3/14/2014 12:00:00 AM,13:05:00,9.93,23,E1_X7_10min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,NA,3/14/2014 12:00:00 AM,13:15:00,9.93,26,E1_X7_20min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,NA,3/14/2014 12:00:00 AM,13:25:00,9.93,15,E1_X7_30min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,NA,3/14/2014 12:00:00 AM,13:35:00,9.93,13,E1_X7_40min; note: no baskets available for chamber N uptake for E1_X8,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,Out,3/04/2013 0:00,17:37:00,10.03,26,E1_X7_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,Out,3/04/2013 0:00,17:40:00,10.03,26,E1_X7_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,Out,3/04/2013 0:00,17:46:00,10.03,22,E1_X7_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,Out,3/04/2013 0:00,17:56:00,10.03,20,E1_X7_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,7,Out,3/04/2013 0:00,18:16:00,10.03,12,E1_X7_OUT_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,In,3/04/2013 0:00,17:38:00,9.96,26,E1_X8_IN_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,In,3/04/2013 0:00,17:41:00,9.96,23,E1_X8_IN_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,In,3/04/2013 0:00,17:47:00,9.96,23,E1_X8_IN_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,In,3/04/2013 0:00,17:57:00,9.96,19,E1_X8_IN_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,In,3/04/2013 0:00,18:17:00,9.96,16,E1_X8_IN_40min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,Out,3/04/2013 0:00,17:39:00,10.12,23,E1_X8_OUT_1min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,Out,3/04/2013 0:00,17:42:00,10.12,22,E1_X8_OUT_4min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,Out,3/04/2013 0:00,17:48:00,10.12,21,E1_X8_OUT_10min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,Out,3/04/2013 0:00,17:58:00,10.12,19,E1_X8_OUT_20min,
8/17/2016 9:01:00 PM,LUQ140413_ammuptake_patch.csv,Nutu11,LUQ,E,1,8,Out,3/04/2013 0:00,18:18:00,10.12,13,E1_X8_OUT_40min,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,9,NA,3/14/2014 12:00:00 AM,12:57:00,9.9,42,E1_X9_1min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,9,NA,3/14/2014 12:00:00 AM,13:00:00,9.9,43,E1_X9_4min; note: no baskets available for chamber N uptake for E1_X8,
7/09/2014 15:52,LUQ140708_ammuptake_patch.csv,Nutu11,LUQ,E,1,9,NA,3/14/2014 12:00:00 AM,13:06:00,9.9,38,E1_X9_10min; note: no baskets available for chamber N uptake for E1_X8,
