InsertTime,FileName,TableName,Biome,SiteType,SiteNumber,PatchNumber,PatchTreatment,Date,Sampling Time (hh:mm),chamber vol (L),Ammonium (ug N/L),Comments,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,6,OUT,8/8/2012 12:00:00 AM,14:27:00,9.71,643.710,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,6,OUT,8/8/2012 12:00:00 AM,14:29:00,9.71,704.550,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,6,OUT,8/8/2012 12:00:00 AM,14:31:00,9.71,199.240,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,6,OUT,8/8/2012 12:00:00 AM,14:33:00,9.71,222.340,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,8/8/2012 12:00:00 AM,15:50:00,9.90,234.114,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,8/8/2012 12:00:00 AM,15:55:00,9.90,251.114,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,8/8/2012 12:00:00 AM,16:00:00,9.90,148.930,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,8/8/2012 12:00:00 AM,16:05:00,9.90,200.181,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,8/8/2012 12:00:00 AM,16:10:00,9.90,196.509,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,6/5/2013 12:00:00 AM,10:17:00,9.90,65.274,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,6/5/2013 12:00:00 AM,10:21:00,9.90,63.736,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,6/5/2013 12:00:00 AM,10:27:00,9.90,69.120,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,6/5/2013 12:00:00 AM,10:37:00,9.90,49.123,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,IN,6/5/2013 12:00:00 AM,10:57:00,9.90,46.816,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,NA,6/1/2014 12:00:00 AM,10:38:00,9.80,53.480,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,NA,6/1/2014 12:00:00 AM,10:42:00,9.80,62.380,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,NA,6/1/2014 12:00:00 AM,10:48:00,9.80,29.980,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,NA,6/1/2014 12:00:00 AM,10:58:00,9.80,29.260,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,NA,6/1/2014 12:00:00 AM,11:08:00,9.80,20.920,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,NA,6/1/2014 12:00:00 AM,11:18:00,9.80,17.060,,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,8/8/2012 12:00:00 AM,15:49:00,9.37,239.481,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,8/8/2012 12:00:00 AM,15:54:00,9.37,181.936,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,8/8/2012 12:00:00 AM,15:59:00,9.37,210.163,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,8/8/2012 12:00:00 AM,16:04:00,9.37,235.834,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,8/8/2012 12:00:00 AM,16:09:00,9.37,217.172,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,6/5/2013 12:00:00 AM,10:18:00,10.00,49.581,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,6/5/2013 12:00:00 AM,10:22:00,10.00,33.371,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,6/5/2013 12:00:00 AM,10:28:00,10.00,35.827,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,6/5/2013 12:00:00 AM,10:38:00,10.00,34.845,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,7,OUT,6/5/2013 12:00:00 AM,10:58:00,10.00,38.775,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,8/8/2012 12:00:00 AM,18:40:00,9.56,263.145,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,8/8/2012 12:00:00 AM,18:43:00,9.56,317.241,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,8/8/2012 12:00:00 AM,18:50:00,9.56,180.280,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,8/8/2012 12:00:00 AM,18:55:00,9.56,269.163,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,8/8/2012 12:00:00 AM,19:00:00,9.56,280.844,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,6/5/2013 12:00:00 AM,10:19:00,9.90,-9999.000,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,6/5/2013 12:00:00 AM,10:23:00,9.90,-9999.000,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,6/5/2013 12:00:00 AM,10:29:00,9.90,83.732,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,6/5/2013 12:00:00 AM,10:39:00,9.90,84.501,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,IN,6/5/2013 12:00:00 AM,10:59:00,9.90,50.662,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,NA,6/1/2014 12:00:00 AM,10:39:00,9.90,57.960,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,NA,6/1/2014 12:00:00 AM,10:43:00,9.90,57.340,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,NA,6/1/2014 12:00:00 AM,10:49:00,9.90,26.370,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,NA,6/1/2014 12:00:00 AM,10:59:00,9.90,28.070,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,NA,6/1/2014 12:00:00 AM,11:09:00,9.90,32.460,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,NA,6/1/2014 12:00:00 AM,11:19:00,9.90,16.270,,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,8/8/2012 12:00:00 AM,18:36:00,10.22,244.291,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,8/8/2012 12:00:00 AM,18:40:00,10.22,243.457,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,8/8/2012 12:00:00 AM,18:43:00,10.22,272.157,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,8/8/2012 12:00:00 AM,18:46:00,10.22,253.813,,
10/8/2014 3:17:00 PM,KNZ121003_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,8/8/2012 12:00:00 AM,18:49:00,10.22,277.395,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,6/5/2013 12:00:00 AM,10:20:00,9.70,58.423,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,6/5/2013 12:00:00 AM,10:24:00,9.70,39.266,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,6/5/2013 12:00:00 AM,10:30:00,9.70,45.652,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,6/5/2013 12:00:00 AM,10:40:00,9.70,47.616,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,1,8,OUT,6/5/2013 12:00:00 AM,11:00:00,9.70,41.231,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,9,NA,6/1/2014 12:00:00 AM,10:40:00,10.10,28.650,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,9,NA,6/1/2014 12:00:00 AM,10:44:00,10.10,56.740,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,9,NA,6/1/2014 12:00:00 AM,10:50:00,10.10,19.490,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,9,NA,6/1/2014 12:00:00 AM,11:00:00,10.10,11.870,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,9,NA,6/1/2014 12:00:00 AM,11:10:00,10.10,15.580,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,9,NA,6/1/2014 12:00:00 AM,11:20:00,10.10,4.520,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,10,NA,6/1/2014 12:00:00 AM,10:41:00,9.80,36.970,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,10,NA,6/1/2014 12:00:00 AM,10:45:00,9.80,50.240,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,10,NA,6/1/2014 12:00:00 AM,10:51:00,9.80,24.420,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,10,NA,6/1/2014 12:00:00 AM,11:01:00,9.80,18.420,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,10,NA,6/1/2014 12:00:00 AM,11:11:00,9.80,13.570,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,1,10,NA,6/1/2014 12:00:00 AM,11:21:00,9.80,11.260,,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,IN,6/9/2013 12:00:00 AM,15:11:00,10.20,23.879,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,IN,6/9/2013 12:00:00 AM,15:15:00,10.20,57.691,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,IN,6/9/2013 12:00:00 AM,15:21:00,10.20,68.095,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,IN,6/9/2013 12:00:00 AM,15:31:00,10.20,33.416,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,IN,6/9/2013 12:00:00 AM,15:51:00,10.20,36.884,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,NA,6/4/2014 12:00:00 AM,10:59:00,9.60,92.320,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,NA,6/4/2014 12:00:00 AM,11:03:00,9.60,54.970,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,NA,6/4/2014 12:00:00 AM,11:09:00,9.60,57.790,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,NA,6/4/2014 12:00:00 AM,11:19:00,9.60,61.540,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,NA,6/4/2014 12:00:00 AM,11:29:00,9.60,50.790,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,NA,6/4/2014 12:00:00 AM,11:39:00,9.60,47.750,,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,OUT,6/9/2013 12:00:00 AM,15:12:00,9.80,92.192,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,OUT,6/9/2013 12:00:00 AM,15:16:00,9.80,75.272,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,OUT,6/9/2013 12:00:00 AM,15:22:00,9.80,87.577,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,OUT,6/9/2013 12:00:00 AM,15:32:00,9.80,84.501,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,1,OUT,6/9/2013 12:00:00 AM,15:52:00,9.80,61.429,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,IN,6/9/2013 12:00:00 AM,15:17:00,9.70,184.272,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,IN,6/9/2013 12:00:00 AM,15:21:00,9.70,68.095,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,IN,6/9/2013 12:00:00 AM,15:27:00,9.70,42.086,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,IN,6/9/2013 12:00:00 AM,15:37:00,9.70,61.159,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,IN,6/9/2013 12:00:00 AM,15:57:00,9.70,52.489,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,NA,6/4/2014 12:00:00 AM,11:01:00,9.60,69.510,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,NA,6/4/2014 12:00:00 AM,11:05:00,9.60,59.900,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,NA,6/4/2014 12:00:00 AM,11:11:00,9.60,52.250,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,NA,6/4/2014 12:00:00 AM,11:21:00,9.60,53.580,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,NA,6/4/2014 12:00:00 AM,11:31:00,9.60,50.920,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,NA,6/4/2014 12:00:00 AM,11:41:00,9.60,43.910,,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,OUT,6/9/2013 12:00:00 AM,15:18:00,9.80,99.114,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,OUT,6/9/2013 12:00:00 AM,15:22:00,9.80,82.963,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,OUT,6/9/2013 12:00:00 AM,15:28:00,9.80,104.497,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,OUT,6/9/2013 12:00:00 AM,15:38:00,9.80,111.419,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,2,OUT,6/9/2013 12:00:00 AM,15:58:00,9.80,75.272,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,IN,6/9/2013 12:00:00 AM,13:21:00,9.70,86.302,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,IN,6/9/2013 12:00:00 AM,13:25:00,9.70,60.292,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,IN,6/9/2013 12:00:00 AM,13:31:00,9.70,83.701,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,IN,6/9/2013 12:00:00 AM,13:41:00,9.70,68.095,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,IN,6/9/2013 12:00:00 AM,14:01:00,9.70,49.022,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,NA,6/4/2014 12:00:00 AM,11:02:00,9.80,42.640,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,NA,6/4/2014 12:00:00 AM,11:06:00,9.80,39.300,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,NA,6/4/2014 12:00:00 AM,11:12:00,9.80,29.420,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,NA,6/4/2014 12:00:00 AM,11:22:00,9.80,34.850,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,NA,6/4/2014 12:00:00 AM,11:32:00,9.80,31.430,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,NA,6/4/2014 12:00:00 AM,11:42:00,9.80,23.700,,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,OUT,6/9/2013 12:00:00 AM,13:22:00,9.80,111.419,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,OUT,6/9/2013 12:00:00 AM,13:26:00,9.80,94.499,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,OUT,6/9/2013 12:00:00 AM,13:32:00,9.80,115.264,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,OUT,6/9/2013 12:00:00 AM,13:42:00,9.80,169.869,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,3,OUT,6/9/2013 12:00:00 AM,14:02:00,9.80,127.570,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,IN,6/9/2013 12:00:00 AM,13:23:00,10.10,56.824,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,IN,6/9/2013 12:00:00 AM,13:27:00,10.10,55.957,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,IN,6/9/2013 12:00:00 AM,13:33:00,10.10,51.622,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,IN,6/9/2013 12:00:00 AM,13:43:00,10.10,-9999.000,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,IN,6/9/2013 12:00:00 AM,14:03:00,10.10,30.815,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,NA,6/4/2014 12:00:00 AM,12:56:00,10.00,34.100,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,NA,6/4/2014 12:00:00 AM,13:00:00,10.00,36.760,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,NA,6/4/2014 12:00:00 AM,13:06:00,10.00,32.010,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,NA,6/4/2014 12:00:00 AM,13:16:00,10.00,29.140,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,NA,6/4/2014 12:00:00 AM,13:26:00,10.00,21.480,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,NA,6/4/2014 12:00:00 AM,13:36:00,10.00,27.100,,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,Out,6/9/2013 12:00:00 AM,13:27:00,9.70,71.241,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,Out,6/9/2013 12:00:00 AM,13:31:00,9.70,56.084,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,Out,6/9/2013 12:00:00 AM,13:37:00,9.70,56.084,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,Out,6/9/2013 12:00:00 AM,13:47:00,9.70,30.558,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,4,Out,6/9/2013 12:00:00 AM,14:07:00,9.70,-9999.000,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,IN,6/9/2013 12:00:00 AM,13:28:00,9.70,202.479,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,IN,6/9/2013 12:00:00 AM,13:32:00,9.70,81.967,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,IN,6/9/2013 12:00:00 AM,13:38:00,9.70,104.509,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,IN,6/9/2013 12:00:00 AM,13:48:00,9.70,88.036,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,IN,6/9/2013 12:00:00 AM,14:08:00,9.70,67.228,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,NA,6/4/2014 12:00:00 AM,12:58:00,10.00,61.500,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,NA,6/4/2014 12:00:00 AM,13:02:00,10.00,55.940,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,NA,6/4/2014 12:00:00 AM,13:08:00,10.00,61.090,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,NA,6/4/2014 12:00:00 AM,13:18:00,10.00,59.110,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,NA,6/4/2014 12:00:00 AM,13:28:00,10.00,57.530,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,NA,6/4/2014 12:00:00 AM,13:38:00,10.00,51.060,,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,Out,6/9/2013 12:00:00 AM,13:29:00,10.10,68.848,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,Out,6/9/2013 12:00:00 AM,13:33:00,10.10,40.130,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,Out,6/9/2013 12:00:00 AM,13:39:00,10.10,56.084,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,Out,6/9/2013 12:00:00 AM,13:49:00,10.10,33.749,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,5,Out,6/9/2013 12:00:00 AM,14:09:00,10.10,38.535,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,IN,6/9/2013 12:00:00 AM,10:33:00,9.80,55.090,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,IN,6/9/2013 12:00:00 AM,10:37:00,9.80,48.155,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,IN,6/9/2013 12:00:00 AM,10:43:00,9.80,35.150,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,IN,6/9/2013 12:00:00 AM,10:53:00,9.80,41.219,,
6/20/2015 8:03:00 AM,KNZ150605_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,IN,6/9/2013 12:00:00 AM,11:13:00,9.80,34.283,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,NA,6/4/2014 12:00:00 AM,13:00:00,10.00,59.900,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,NA,6/4/2014 12:00:00 AM,13:04:00,10.00,51.230,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,NA,6/4/2014 12:00:00 AM,13:10:00,10.00,53.430,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,NA,6/4/2014 12:00:00 AM,13:20:00,10.00,55.000,,,
9/5/2014 2:10:00 PM,KNZ140827_ammuptake_patch.csv,Nutu11,KNZ,E,3,6,NA,6/4/2014 12:00:00 AM,13:30:00,10.00,51.520,,,
